begin_timestamp;end_timestamp;name;duration;session
1524757505944635199;1524757505944647038;gradients/Conv2D_grad/Conv2DBackpropInput;11839;3
1524757505936574317;1524757505936585997;SoftmaxCrossEntropyWithLogits;11680;3
1524757505987172753;1524757505987184433;Adam/update_Variable_1/ApplyAdam;11680;5
1524757506015897764;1524757506015909444;Adam/update_Variable_1/ApplyAdam;11680;6
1524757505980668785;1524757505980680305;SoftmaxCrossEntropyWithLogits;11520;5
1524757505936503118;1524757505936514478;SoftmaxCrossEntropyWithLogits;11360;3
1524757505980599186;1524757505980610546;SoftmaxCrossEntropyWithLogits;11360;5
1524757506009237718;1524757506009249078;SoftmaxCrossEntropyWithLogits;11360;6
1524757505963190185;1524757505963201544;SoftmaxCrossEntropyWithLogits;11359;4
1524757505963837717;1524757505963848917;SoftmaxCrossEntropyWithLogits;11200;4
1524757505937664889;1524757505937675929;SoftmaxCrossEntropyWithLogits;11040;3
1524757505981327028;1524757505981338068;SoftmaxCrossEntropyWithLogits;11040;5
1524757505943736333;1524757505943747213;Adam/update_Variable_5/ApplyAdam;10880;3
1524757505969519511;1524757505969530391;Adam/update_Variable_5/ApplyAdam;10880;4
1524757505986555803;1524757505986566683;Adam/update_Variable_5/ApplyAdam;10880;5
1524757506009164119;1524757506009174999;SoftmaxCrossEntropyWithLogits;10880;6
1524757506015282094;1524757506015292974;Adam/update_Variable_5/ApplyAdam;10880;6
1524757505933327650;1524757505933338049;Conv2D;10399;3
1524757505960039355;1524757505960049595;Conv2D;10240;4
1524757505977506276;1524757505977516356;Conv2D;10080;5
1524757506006025289;1524757506006035369;Conv2D;10080;6
1524757506010084098;1524757506010093858;gradients/Mean_grad/Tile;9760;6
1524757505937896747;1524757505937906347;gradients/Mean_grad/Tile;9600;3
1524757505981491725;1524757505981501325;gradients/Mean_grad/Tile;9600;5
1524757505964010640;1524757505964020239;gradients/Mean_grad/Tile;9599;4
1524757505945399986;1524757505945409106;Adam/update_Variable_4/ApplyAdam;9120;3
1524757505945370867;1524757505945379827;gradients/Conv2D_grad/Conv2DBackpropFilter;8960;3
1524757506016916308;1524757506016925268;gradients/Conv2D_grad/Conv2DBackpropFilter;8960;6
1524757505971178364;1524757505971187164;Adam/update_Variable_4/ApplyAdam;8800;4
1524757506016945587;1524757506016954387;Adam/update_Variable_4/ApplyAdam;8800;6
1524757505971149565;1524757505971158364;gradients/Conv2D_grad/Conv2DBackpropFilter;8799;4
1524757505988189697;1524757505988198337;gradients/Conv2D_grad/Conv2DBackpropFilter;8640;5
1524757505980033115;1524757505980041595;dropout/div;8480;5
1524757505962697073;1524757505962705552;dropout/mul;8479;4
1524757505962586834;1524757505962595154;dropout/div;8320;4
1524757506008598528;1524757506008606848;dropout/div;8320;6
1524757505971206684;1524757505971214844;Adam/update_Variable/ApplyAdam;8160;4
1524757506008706526;1524757506008714686;dropout/mul;8160;6
1524757505945428466;1524757505945436466;Adam/update_Variable/ApplyAdam;8000;3
1524757505982605947;1524757505982613947;gradients/Relu_2_grad/ReluGrad;8000;5
1524757505936030966;1524757505936038806;dropout/mul;7840;3
1524757505939317524;1524757505939325364;gradients/Relu_2_grad/ReluGrad;7840;3
1524757505965113982;1524757505965121822;gradients/Relu_2_grad/ReluGrad;7840;4
1524757505988251936;1524757505988259776;Adam/update_Variable/ApplyAdam;7840;5
1524757505980138873;1524757505980146553;dropout/mul;7680;5
1524757505982521948;1524757505982529628;gradients/dropout/div_grad/RealDiv;7680;5
1524757506011207440;1524757506011215120;gradients/Relu_2_grad/ReluGrad;7680;6
1524757505965030623;1524757505965038143;gradients/dropout/div_grad/RealDiv;7520;4
1524757506011123281;1524757506011130801;gradients/dropout/div_grad/RealDiv;7520;6
1524757506011029203;1524757506011036722;Adam/update_Variable_7/ApplyAdam;7519;6
1524757505962643793;1524757505962651153;dropout/random_uniform/mul;7360;4
1524757505964925345;1524757505964932705;Adam/update_Variable_7/ApplyAdam;7360;4
1524757505964936705;1524757505964944065;Adam/update_Variable_7/ApplyAdam;7360;4
1524757506011017843;1524757506011025203;Adam/update_Variable_7/ApplyAdam;7360;6
1524757506011134801;1524757506011142161;gradients/dropout/div_grad/mul;7360;6
1524757506016647192;1524757506016654552;gradients/Conv2D_grad/Conv2DBackpropInput;7360;6
1524757505939236406;1524757505939243765;gradients/dropout/div_grad/RealDiv;7359;3
1524757505982427710;1524757505982435069;Adam/update_Variable_7/ApplyAdam;7359;5
1524757505939129687;1524757505939136887;Adam/update_Variable_7/ApplyAdam;7200;3
1524757505939140887;1524757505939148087;Adam/update_Variable_7/ApplyAdam;7200;3
1524757505939188246;1524757505939195446;gradients/dropout/mul_grad/mul_1;7200;3
1524757505945102391;1524757505945109591;gradients/Conv2D_grad/Conv2DBackpropInput;7200;3
1524757505970880929;1524757505970887969;gradients/Conv2D_grad/Conv2DBackpropInput;7040;4
1524757505980684145;1524757505980691185;SoftmaxCrossEntropyWithLogits;7040;5
1524757505982416670;1524757505982423710;Adam/update_Variable_7/ApplyAdam;7040;5
1524757505982533308;1524757505982540348;gradients/dropout/div_grad/mul;7040;5
1524757506015877924;1524757506015884964;Adam/update_Variable_1/ApplyAdam;7040;6
1524757505936589997;1524757505936596877;SoftmaxCrossEntropyWithLogits;6880;3
1524757505962665073;1524757505962671953;dropout/random_uniform;6880;4
1524757505963205544;1524757505963212424;SoftmaxCrossEntropyWithLogits;6880;4
1524757505987153073;1524757505987159953;Adam/update_Variable_1/ApplyAdam;6880;5
1524757505987455149;1524757505987462028;gradients/Conv2D_grad/Conv2DBackpropInput;6879;5
1524757505965041983;1524757505965048703;gradients/dropout/div_grad/mul;6720;4
1524757505970115341;1524757505970122061;Adam/update_Variable_1/ApplyAdam;6720;4
1524757505970418056;1524757505970424776;gradients/Conv2D_grad/Conv2DBackpropInput;6720;4
1524757505987919461;1524757505987926181;gradients/Conv2D_grad/Conv2DBackpropInput;6720;5
1524757506008610848;1524757506008617568;gradients/dropout/div_grad/Neg;6720;6
1524757506016182720;1524757506016189439;gradients/Conv2D_grad/Conv2DBackpropInput;6719;6
1524757505935934967;1524757505935941527;gradients/dropout/div_grad/Neg;6560;3
1524757505936020406;1524757505936026966;dropout/Floor;6560;3
1524757505939247445;1524757505939254005;gradients/dropout/div_grad/mul;6560;3
1524757505962686353;1524757505962692913;dropout/Floor;6560;4
1524757505964983424;1524757505964989984;gradients/dropout/mul_grad/mul_1;6560;4
1524757505980045435;1524757505980051995;gradients/dropout/div_grad/Neg;6560;5
1524757505980128314;1524757505980134874;dropout/Floor;6560;5
1524757505982474109;1524757505982480669;gradients/dropout/mul_grad/mul_1;6560;5
1524757506008655327;1524757506008661887;dropout/random_uniform/mul;6560;6
1524757506008695966;1524757506008702526;dropout/Floor;6560;6
1524757505944332323;1524757505944338723;Adam/update_Variable_1/ApplyAdam;6400;3
1524757505962599154;1524757505962605554;gradients/dropout/div_grad/Neg;6400;4
1524757505962675953;1524757505962682353;dropout/add;6400;4
1524757505984223681;1524757505984230081;Adam/update_Variable_6/ApplyAdam;6400;5
1524757506011066482;1524757506011072882;gradients/dropout/mul_grad/mul;6400;6
1524757506012931092;1524757506012937492;Adam/update_Variable_6/ApplyAdam;6400;6
1524757505939178167;1524757505939184566;gradients/dropout/mul_grad/mul;6399;3
1524757505941412211;1524757505941418610;Adam/update_Variable_6/ApplyAdam;6399;3
1524757505962633394;1524757505962639793;gradients/dropout/div_grad/RealDiv_1;6399;4
1524757505935979447;1524757505935985687;dropout/random_uniform/mul;6240;3
1524757505935999446;1524757505936005686;dropout/random_uniform;6240;3
1524757505967192348;1524757505967198588;Adam/update_Variable_6/ApplyAdam;6240;4
1524757505980108314;1524757505980114554;dropout/random_uniform;6240;5
1524757506008675807;1524757506008682047;dropout/random_uniform;6240;6
1524757506011076562;1524757506011082802;gradients/dropout/mul_grad/mul_1;6240;6
1524757506012941332;1524757506012947572;Adam/update_Variable_6/ApplyAdam;6240;6
1524757505935969367;1524757505935975447;gradients/dropout/div_grad/RealDiv_1;6080;3
1524757505936009846;1524757505936015926;dropout/add;6080;3
1524757505962654993;1524757505962661073;gradients/dropout/div_grad/RealDiv_2;6080;4
1524757505967202588;1524757505967208668;Adam/update_Variable_6/ApplyAdam;6080;4
1524757505980118394;1524757505980124474;dropout/add;6080;5
1524757505984233920;1524757505984240000;Adam/update_Variable_6/ApplyAdam;6080;5
1524757506008665727;1524757506008671807;gradients/dropout/div_grad/RealDiv_2;6080;6
1524757505964973824;1524757505964979744;gradients/dropout/mul_grad/mul;5920;4
1524757505980098554;1524757505980104474;gradients/dropout/div_grad/RealDiv_2;5920;5
1524757505982464509;1524757505982470429;gradients/dropout/mul_grad/mul;5920;5
1524757506008645407;1524757506008651327;gradients/dropout/div_grad/RealDiv_1;5920;6
1524757506015264494;1524757506015270414;Adam/update_Variable_5/ApplyAdam;5920;6
1524757505935989527;1524757505935995446;gradients/dropout/div_grad/RealDiv_2;5919;3
1524757505982493789;1524757505982499708;Adam/update_Variable_3/ApplyAdam;5919;5
1524757506008686047;1524757506008691966;dropout/add;5919;6
1524757505935907128;1524757505935912888;Relu_2;5760;3
1524757505939199286;1524757505939205046;Adam/update_Variable_3/ApplyAdam;5760;3
1524757505939208726;1524757505939214486;Adam/update_Variable_3/ApplyAdam;5760;3
1524757505943718733;1524757505943724493;Adam/update_Variable_5/ApplyAdam;5760;3
1524757505945449105;1524757505945454865;Adam/mul_1;5760;3
1524757505962577234;1524757505962582994;Relu_2;5760;4
1524757505969502071;1524757505969507831;Adam/update_Variable_5/ApplyAdam;5760;4
1524757505971227643;1524757505971233403;Adam/mul_1;5760;4
1524757505980079194;1524757505980084954;gradients/dropout/div_grad/RealDiv_1;5760;5
1524757505980089114;1524757505980094874;dropout/random_uniform/mul;5760;5
1524757505986538523;1524757505986544283;Adam/update_Variable_5/ApplyAdam;5760;5
1524757505988272735;1524757505988278495;Adam/mul_1;5760;5
1524757506016999506;1524757506017005266;Adam/mul_1;5760;6
1524757505965002944;1524757505965008703;Adam/update_Variable_3/ApplyAdam;5759;4
1524757505980023675;1524757505980029275;Relu_2;5600;5
1524757506008588928;1524757506008594528;Relu_2;5600;6
1524757506011095761;1524757506011101361;Adam/update_Variable_3/ApplyAdam;5600;6
1524757505944342563;1524757505944348003;Adam/update_Variable_1/ApplyAdam;5440;3
1524757505964532711;1524757505964538151;gradients/Mean_grad/Cast;5440;4
1524757505964993824;1524757505964999264;Adam/update_Variable_3/ApplyAdam;5440;4
1524757505971218684;1524757505971224123;Adam/mul;5439;4
1524757505970126061;1524757505970131341;Adam/update_Variable_1/ApplyAdam;5280;4
1524757505982484829;1524757505982490109;Adam/update_Variable_3/ApplyAdam;5280;5
1524757506011086802;1524757506011092082;Adam/update_Variable_3/ApplyAdam;5280;6
1524757505987163793;1524757505987168913;Adam/update_Variable_1/ApplyAdam;5120;5
1524757506005784493;1524757506005789613;gradients/Mean_grad/Prod_1;5120;6
1524757506010599449;1524757506010604569;gradients/Mean_grad/Cast;5120;6
1524757505945440306;1524757505945445425;Adam/mul;5119;3
1524757505988263776;1524757505988268895;Adam/mul;5119;5
1524757506016990707;1524757506016995826;Adam/mul;5119;6
1524757505938705214;1524757505938710174;gradients/Mean_grad/Cast;4960;3
1524757505959854398;1524757505959859358;gradients/Mean_grad/Prod_1;4960;4
1524757505982013796;1524757505982018756;gradients/Mean_grad/Cast;4960;5
1524757506015888964;1524757506015893764;Adam/update_Variable_1/ApplyAdam;4800;6
1524757505932887657;1524757505932892297;gradients/Mean_grad/Prod_1;4640;3
1524757505939329364;1524757505939334004;gradients/Add_grad/Sum_1;4640;3
1524757505945391506;1524757505945396146;Adam/update_Variable_4/ApplyAdam;4640;3
1524757505977341639;1524757505977346279;gradients/Mean_grad/Prod_1;4640;5
1524757505988209856;1524757505988214496;Adam/update_Variable_4/ApplyAdam;4640;5
1524757506011219119;1524757506011223759;gradients/Add_grad/Sum_1;4640;6
1524757505941422450;1524757505941426930;Adam/update_Variable_6/ApplyAdam;4480;3
1524757505945412786;1524757505945417266;Adam/update_Variable/ApplyAdam;4480;3
1524757505965125822;1524757505965130302;gradients/Add_grad/Sum_1;4480;4
1524757505971170044;1524757505971174524;Adam/update_Variable_4/ApplyAdam;4480;4
1524757505971190844;1524757505971195324;Adam/update_Variable/ApplyAdam;4480;4
1524757505982036996;1524757505982041476;gradients/Mean_grad/truediv;4480;5
1524757506016937267;1524757506016941747;Adam/update_Variable_4/ApplyAdam;4480;6
1524757505982617947;1524757505982622426;gradients/Add_grad/Sum_1;4479;5
1524757506016929108;1524757506016933587;Adam/update_Variable_4/ApplyAdam;4479;6
1524757505938748093;1524757505938752413;gradients/Mean_grad/truediv;4320;3
1524757505964556711;1524757505964561031;gradients/Mean_grad/truediv;4320;4
1524757505970785410;1524757505970789730;gradients/Conv2D_grad/Conv2DBackpropInput;4320;4
1524757506010630809;1524757506010635129;gradients/Mean_grad/truediv;4320;6
1524757506016552954;1524757506016557273;gradients/Conv2D_grad/Conv2DBackpropInput;4319;6
1524757505944471841;1524757505944476001;ihipMemsetKernel<unsigned int>;4160;3
1524757505970255819;1524757505970259979;ihipMemsetKernel<unsigned int>;4160;4
1524757505985041587;1524757505985045747;ihipMemsetKernel<unsigned int>;4160;5
1524757505987824423;1524757505987828583;gradients/Conv2D_grad/Conv2DBackpropInput;4160;5
1524757505988244256;1524757505988248416;Adam/update_Variable/ApplyAdam;4160;5
1524757505945007513;1524757505945011672;gradients/Conv2D_grad/Conv2DBackpropInput;4159;3
1524757505942220837;1524757505942224837;ihipMemsetKernel<unsigned int>;4000;3
1524757505945383666;1524757505945387666;Adam/update_Variable_4/ApplyAdam;4000;3
1524757505968008015;1524757505968012015;ihipMemsetKernel<unsigned int>;4000;4
1524757505969511671;1524757505969515671;Adam/update_Variable_5/ApplyAdam;4000;4
1524757505987293231;1524757505987297231;ihipMemsetKernel<unsigned int>;4000;5
1524757505988236576;1524757505988240576;Adam/update_Variable/ApplyAdam;4000;5
1524757506013770118;1524757506013774118;ihipMemsetKernel<unsigned int>;4000;6
1524757506015274254;1524757506015278254;Adam/update_Variable_5/ApplyAdam;4000;6
1524757506016018082;1524757506016022082;ihipMemsetKernel<unsigned int>;4000;6
1524757506016957907;1524757506016961907;Adam/update_Variable/ApplyAdam;4000;6
1524757505988202177;1524757505988206176;Adam/update_Variable_4/ApplyAdam;3999;5
1524757505943728493;1524757505943732333;Adam/update_Variable_5/ApplyAdam;3840;3
1524757505945421106;1524757505945424946;Adam/update_Variable/ApplyAdam;3840;3
1524757506016965587;1524757506016969427;Adam/update_Variable/ApplyAdam;3840;6
1524757505971162364;1524757505971166044;Adam/update_Variable_4/ApplyAdam;3680;4
1524757505971199324;1524757505971203004;Adam/update_Variable/ApplyAdam;3680;4
1524757505986548283;1524757505986551963;Adam/update_Variable_5/ApplyAdam;3680;5


1524757505934565480;1524757505937795750;SoftmaxCrossEntropyWithLogits;3230270;3
1524757505978248207;1524757505981418268;SoftmaxCrossEntropyWithLogits;3170061;5
1524757505960834615;1524757505963909121;SoftmaxCrossEntropyWithLogits;3074506;4
1524757506007332224;1524757506010008844;SoftmaxCrossEntropyWithLogits;2676620;6
1524757505931801159;1524757505932282774;_recv_Placeholder_0/_8;481615;3
1524757506004735294;1524757506005135499;_recv_Placeholder_0/_8;400205;6
1524757505976703081;1524757505977002580;_recv_Placeholder_0/_8;299499;5
1524757505932555125;1524757505932843505;_recv_Placeholder_2_0/_4;288380;3
1524757505959259299;1524757505959535339;_recv_Placeholder_0/_8;276040;4
1524757506005182428;1524757506005445508;_recv_Placeholder_1_0/_6;263080;6
1524757505982971810;1524757505983213898;gradients/Conv2D_1_grad/Conv2DBackpropInput;242088;5
1524757506005491026;1524757506005731726;_recv_Placeholder_2_0/_4;240700;6
1524757505932302173;1524757505932536989;_recv_Placeholder_1_0/_6;234816;3
1524757505966243999;1524757505966473845;gradients/Conv2D_grad/Conv2DBackpropInput;229846;4
1524757505965435057;1524757505965649861;gradients/Conv2D_1_grad/Conv2DBackpropInput;214804;4
1524757505965897326;1524757505966089850;gradients/MaxPool_grad/MaxPoolGrad;192524;4
1524757506011660088;1524757506011852182;gradients/Conv2D_1_grad/Conv2DBackpropInput;192094;6
1524757505939703904;1524757505939894211;gradients/Conv2D_1_grad/Conv2DBackpropInput;190307;3
1524757506012357187;1524757506012545306;gradients/Conv2D_grad/Conv2DBackpropInput;188119;6
1524757505940403345;1524757505940586846;gradients/Conv2D_grad/Conv2DBackpropInput;183501;3
1524757505933603433;1524757505933776694;Conv2D_1;173261;3
1524757505982730261;1524757505982891903;gradients/MaxPool_1_grad/MaxPoolGrad;161642;5
1524757506011404441;1524757506011564484;gradients/MaxPool_1_grad/MaxPoolGrad;160043;6
1524757505983632702;1524757505983790583;gradients/Conv2D_grad/Conv2DBackpropInput;157881;5
1524757505939455649;1524757505939612378;gradients/MaxPool_1_grad/MaxPoolGrad;156729;3
1524757505965662893;1524757505965814996;gradients/Conv2D_1_grad/Conv2DBackpropFilter;152103;4
1524757505940110723;1524757505940256703;gradients/MaxPool_grad/MaxPoolGrad;145980;3
1524757506012074641;1524757506012220440;gradients/MaxPool_grad/MaxPoolGrad;145799;6
1524757505940599017;1524757505940742078;gradients/Conv2D_grad/Conv2DBackpropFilter;143061;3
1524757505966486833;1524757505966625917;gradients/Conv2D_grad/Conv2DBackpropFilter;139084;4
1524757506006275244;1524757506006414309;Conv2D_1;139065;6
1524757505977021232;1524757505977159773;_recv_Placeholder_1_0/_6;138541;5
1524757506011863693;1524757506012000961;gradients/Conv2D_1_grad/Conv2DBackpropFilter;137268;6
1524757505965215569;1524757505965352694;gradients/MaxPool_1_grad/MaxPoolGrad;137125;4
1524757505939905437;1524757505940037377;gradients/Conv2D_1_grad/Conv2DBackpropFilter;131940;3
1524757506005985596;1524757506006116752;Conv2D;131156;6
1524757505977176822;1524757505977307881;_recv_Placeholder_2_0/_4;131059;5
1524757505959555963;1524757505959679048;_recv_Placeholder_1_0/_6;123085;4
1524757505983398166;1524757505983518944;gradients/MaxPool_grad/MaxPoolGrad;120778;5
1524757506012556244;1524757506012673227;gradients/Conv2D_grad/Conv2DBackpropFilter;116983;6
1524757505959698332;1524757505959815226;_recv_Placeholder_2_0/_4;116894;4
1524757505933301003;1524757505933412993;Conv2D;111990;3
1524757505983224323;1524757505983336122;gradients/Conv2D_1_grad/Conv2DBackpropFilter;111799;5
1524757505933901099;1524757505934002418;MaxPool_1;101319;3
1524757505983799796;1524757505983896993;gradients/Conv2D_grad/Conv2DBackpropFilter;97197;5
1524757505960012332;1524757505960097493;Conv2D;85161;4
1524757505933514657;1524757505933589827;MaxPool;75170;3
1524757505977481877;1524757505977555954;Conv2D;74077;5
1524757505960191858;1524757505960265259;Conv2D_1;73401;4
1524757505977641725;1524757505977712302;Conv2D_1;70577;5
1524757505982620210;1524757505982666934;Adam/update_Variable_6/ApplyAdam;46724;5
1524757505963964718;1524757505964008034;gradients/Mean_grad/Tile;43316;4
1524757506005745238;1524757506005787206;gradients/Mean_grad/Prod_1;41968;6
1524757506006582688;1524757506006624060;MaxPool_1;41372;6
1524757506006219020;1524757506006260217;MaxPool;41197;6
1524757505966642188;1524757505966683212;Adam/update_Variable_4/ApplyAdam;41024;4
1524757505965828995;1524757505965868956;Adam/update_Variable_5/ApplyAdam;39961;4
1524757505933821271;1524757505933860156;BiasAdd_1;38885;3
1524757506010816269;1524757506010855085;Adam/update_Variable_7/ApplyAdam;38816;6
1524757505966104097;1524757505966142165;Adam/update_Variable_1/ApplyAdam;38068;4
1524757506011245725;1524757506011282956;gradients/MatMul_grad/MatMul_1;37231;6
1524757506012686966;1524757506012723662;Adam/update_Variable_4/ApplyAdam;36696;6
1524757505940050132;1524757505940085741;Adam/update_Variable_5/ApplyAdam;35609;3
1524757505938925771;1524757505938960958;Adam/update_Variable_7/ApplyAdam;35187;3
1524757505964717600;1524757505964752561;Adam/update_Variable_7/ApplyAdam;34961;4
1524757506011295353;1524757506011330071;Adam/update_Variable_6/ApplyAdam;34718;6
1524757505940755806;1524757505940789825;Adam/update_Variable_4/ApplyAdam;34019;3
1524757505932852414;1524757505932886378;gradients/Mean_grad/Prod_1;33964;3
1524757505940268788;1524757505940302637;Adam/update_Variable_1/ApplyAdam;33849;3
1524757506012232597;1524757506012266438;Adam/update_Variable_1/ApplyAdam;33841;6
1524757505966708134;1524757505966741869;Adam/update_Variable/ApplyAdam;33735;4
1524757506012013917;1524757506012047613;Adam/update_Variable_5/ApplyAdam;33696;6
1524757505982209054;1524757505982242560;Adam/update_Variable_7/ApplyAdam;33506;5
1524757505939352747;1524757505939386223;Adam/update_Variable_6/ApplyAdam;33476;3
1524757506010940008;1524757506010972351;Adam/update_Variable_3/ApplyAdam;32343;6
1524757505939033448;1524757505939065446;Adam/update_Variable_3/ApplyAdam;31998;3
1524757505982325153;1524757505982356925;Adam/update_Variable_3/ApplyAdam;31772;5
1524757506006653411;1524757506006685130;MatMul;31719;6
1524757506011363590;1524757506011395117;Adam/update_Variable_2/ApplyAdam;31527;6
1524757506012744752;1524757506012776049;Adam/update_Variable/ApplyAdam;31297;6
1524757505939415727;1524757505939446762;Adam/update_Variable_2/ApplyAdam;31035;3
1524757505934470056;1524757505934501078;concat;31022;3
1524757505938673051;1524757505938703990;gradients/Mean_grad/Cast;30939;3
1524757505966185761;1524757505966216529;gradients/BiasAdd_grad/BiasAddGrad;30768;4
1524757506006696311;1524757506006726093;Add;29782;6
1524757505983907939;1524757505983937578;Adam/update_Variable_4/ApplyAdam;29639;5
1524757505940811646;1524757505940841201;Adam/update_Variable/ApplyAdam;29555;3
1524757505983529069;1524757505983558604;Adam/update_Variable_1/ApplyAdam;29535;5
1524757505983347291;1524757505983376790;Adam/update_Variable_5/ApplyAdam;29499;5
1524757505938716744;1524757505938746132;gradients/Mean_grad/truediv;29388;3
1524757506011606122;1524757506011635303;gradients/BiasAdd_1_grad/BiasAddGrad;29181;6
1524757505964819772;1524757505964848552;Adam/update_Variable_3/ApplyAdam;28780;4
1524757505939651242;1524757505939679648;gradients/BiasAdd_1_grad/BiasAddGrad;28406;3
1524757505965126369;1524757505965154764;Adam/update_Variable_6/ApplyAdam;28395;4
1524757505959826295;1524757505959854362;gradients/Mean_grad/Prod_1;28067;4
1524757506010750238;1524757506010778037;gradients/MatMul_1_grad/MatMul;27799;6
1524757506012305159;1524757506012332610;gradients/BiasAdd_grad/BiasAddGrad;27451;6
1524757505940351307;1524757505940378736;gradients/BiasAdd_grad/BiasAddGrad;27429;3
1524757506006141828;1524757506006169025;BiasAdd;27197;6
1524757505966800961;1524757505966828047;Adam/Assign;27086;4
1524757505964503130;1524757505964529970;gradients/Mean_grad/Cast;26840;4
1524757505982696042;1524757505982722539;Adam/update_Variable_2/ApplyAdam;26497;5
1524757505940893174;1524757505940919612;Adam/Assign;26438;3
1524757505982925583;1524757505982951948;gradients/BiasAdd_1_grad/BiasAddGrad;26365;5
1524757505965181254;1524757505965207615;Adam/update_Variable_2/ApplyAdam;26361;4
1524757506011158434;1524757506011184328;gradients/Add_grad/Sum_1;25894;6
1524757505939244713;1524757505939270555;gradients/Add_grad/Sum_1;25842;3
1524757506012828907;1524757506012854296;Adam/Assign;25389;6
1524757505965388451;1524757505965413571;gradients/BiasAdd_1_grad/BiasAddGrad;25120;4
1524757505960158776;1524757505960183695;MaxPool;24919;4
1524757505983954787;1524757505983979665;Adam/update_Variable/ApplyAdam;24878;5
1524757505982054674;1524757505982079547;gradients/SoftmaxCrossEntropyWithLogits_grad/mul;24873;5
1524757505983589335;1524757505983613686;gradients/BiasAdd_grad/BiasAddGrad;24351;5
1524757505933869430;1524757505933893780;Relu_1;24350;3
1524757505965015773;1524757505965039867;gradients/Add_grad/Sum_1;24094;4
1524757505978130656;1524757505978154557;MatMul_1;23901;5
1524757505977317253;1524757505977340908;gradients/Mean_grad/Prod_1;23655;5
1524757506006181879;1524757506006205361;Relu;23482;6
1524757506010604575;1524757506010628037;gradients/Mean_grad/truediv;23462;6
1524757506010881545;1524757506010904817;gradients/dropout/mul_grad/mul;23272;6
1524757505982524496;1524757505982547303;gradients/Add_grad/Sum_1;22807;5
1524757505960407383;1524757505960429984;MatMul;22601;4
1524757506006813428;1524757506006835962;dropout/div;22534;6
1524757505965095076;1524757505965117586;gradients/MatMul_grad/MatMul_1;22510;4
1524757505977612576;1524757505977634983;MaxPool;22407;5
1524757506006515455;1524757506006537746;BiasAdd_1;22291;6
1524757505934020958;1524757505934043210;MatMul;22252;3
1524757505960367950;1524757505960389961;MaxPool_1;22011;4
1524757505937872116;1524757505937893909;gradients/Mean_grad/Tile;21793;3
1524757506007150441;1524757506007171992;MatMul_1;21551;6
1524757505981989764;1524757505982011243;gradients/Mean_grad/Cast;21479;5
1524757505982290713;1524757505982311999;gradients/dropout/mul_grad/mul_1;21286;5
1524757506006876978;1524757506006898151;dropout/random_uniform/RandomUniform;21173;6
